frame_id,time,country_code,scraped_weather,collection_car,road_type,road_condition,time_of_day,num_lane_instances,num_vehicles,num_vulnerable_vehicles,num_pedestrians,num_traffic_lights,num_traffic_signs,longitude,latitude,solar_angle_elevation
52371,2020-09-13T15:56:15.663187Z,NL,partly-cloudy-day,golf,highway,normal,day,5.0,15.0,1.0,0.0,0.0,18.0,6.138191529891078,52.52850579170388,16.83185528245626
52374,2020-02-19T14:05:59.337731Z,GB,rain,delta,smaller-rural,normal,day,0.0,64.0,0.0,0.0,0.0,23.0,-0.4610830375205829,51.48263099554624,23.05925364998039
52375,2020-02-28T18:30:48.774639Z,GB,rain,delta,arterial-rural,normal,night,0.0,18.0,0.0,0.0,0.0,0.0,-0.0519927907120911,51.81393323987555,-8.670865985517892
52376,2020-11-16T16:37:46.559289Z,DE,cloudy,india,arterial-urban,normal,night,6.0,5.0,31.0,11.0,3.0,21.0,6.939157047173029,50.93775204143493,-8.711837796052805
52381,2021-03-11T08:54:08.227204Z,FR,cloudy,golf,arterial-urban,normal,day,0.0,6.0,3.0,7.0,8.0,11.0,3.903838395428612,43.59763085299079,28.03088341143605
52382,2021-12-02T22:30:56.111749Z,IE,rain,oscar,highway,wet,night,6.0,1.0,0.0,0.0,0.0,4.0,-6.262512984290601,53.64383435597082,-52.88500984449246
52384,2021-02-24T09:32:48.892874Z,FR,clear-day,golf,arterial-urban,normal,day,9.0,33.0,13.0,41.0,18.0,30.0,5.391689710985989,43.27195402827815,28.837058419648848
52385,2021-10-10T13:31:47.871841Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,9.0,0.0,0.0,0.0,1.0,17.019540635766703,48.529266983580825,22.85133174389864
52390,2021-10-10T13:31:41.996250Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,3.0,0.0,0.0,0.0,1.0,17.018499166735957,48.53102487529174,22.85133174389864
52397,2020-02-28T18:27:49.105917Z,GB,rain,delta,arterial-rural,normal,night,0.0,2.0,0.0,0.0,0.0,0.0,-0.0126851449893129,51.853591873249385,-8.233863956864212
52399,2020-10-08T09:01:12.887468Z,DE,rain,india,arterial-urban,wet,day,4.0,21.0,14.0,6.0,20.0,14.0,8.672272819052036,50.13109646066002,26.8552700815608
52403,2021-10-10T13:42:51.781884Z,SK,partly-cloudy-day,golf,highway,normal,day,4.0,5.0,0.0,0.0,0.0,4.0,17.022985079225236,48.32334574853279,21.510757810423
52409,2021-10-10T12:33:07.888271Z,CZ,partly-cloudy-day,golf,highway,normal,day,6.0,10.0,1.0,0.0,0.0,12.0,16.60242944302287,49.159483543461,28.684802823190928
52410,2020-10-08T09:28:50.114569Z,DE,rain,india,arterial-urban,wet,day,6.0,10.0,6.0,10.0,8.0,15.0,8.665266387209266,50.106042480885336,29.261663199192064
52415,2021-10-11T11:50:57.334169Z,HU,partly-cloudy-day,golf,arterial-urban,normal,day,9.0,18.0,1.0,6.0,1.0,24.0,19.053661397569712,47.49244041860352,32.38210314095503
52420,2021-10-10T13:42:36.333661Z,SK,partly-cloudy-day,golf,highway,normal,day,6.0,6.0,0.0,0.0,0.0,7.0,17.023766139349515,48.3282931308936,21.60854442215917
52423,2021-12-02T18:42:08.664691Z,IE,rain,oscar,highway,normal,night,5.0,3.0,0.0,0.0,0.0,2.0,-7.018465359578993,52.70352159964274,-21.021674811449927
52430,2021-03-02T16:28:22.446034Z,LU,clear-day,india,highway,normal,day,6.0,7.0,0.0,0.0,0.0,10.0,6.240835116815929,49.63699033196606,7.496090402139444
52431,2021-10-10T12:33:10.330780Z,CZ,partly-cloudy-day,golf,arterial-urban,normal,day,4.0,5.0,1.0,0.0,0.0,12.0,16.603337166288284,49.15937790659831,28.684802823190928
52445,2021-12-02T22:03:12.887493Z,IE,rain,oscar,highway,wet,night,5.0,2.0,0.0,0.0,0.0,3.0,-6.204389074344934,53.44725730666436,-50.01817693000331
52448,2020-09-13T15:58:19.665196Z,NL,partly-cloudy-day,golf,highway,normal,day,4.0,14.0,2.0,1.0,0.0,21.0,6.1721751547587695,52.5510486064153,16.514085010761264
52456,2021-12-02T18:31:28.886708Z,IE,cloudy,oscar,smaller-rural,normal,night,6.0,13.0,0.0,0.0,0.0,12.0,-6.88258665168419,52.80286707059321,-19.47741363287641
52457,2020-08-12T19:30:58.996410Z,IT,clear-night,india,highway,normal,night,0.0,8.0,0.0,0.0,0.0,15.0,12.424123554112104,41.80639164122216,-13.594061868711831
52461,2021-12-02T21:32:16.890919Z,IE,rain,oscar,highway,wet,night,3.0,1.0,0.0,0.0,0.0,3.0,-6.132514864797137,53.199272455824605,-46.36018006956286
52463,2020-11-16T06:01:21.442468Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,5.0,1.0,9.0,2.0,19.0,33.0,6.939914858913344,50.94021909636121,-7.899692077771817
52469,2021-10-10T13:42:02.664447Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,3.0,0.0,0.0,0.0,5.0,17.023550264692883,48.339126359547286,21.60854442215917
52473,2020-09-13T16:27:30.223583Z,NL,cloudy,golf,highway,normal,day,3.0,1.0,2.0,0.0,0.0,2.0,6.730021817740669,52.72414857848308,11.852391392917797
52479,2021-12-02T18:48:00.110553Z,IE,rain,oscar,highway,normal,night,8.0,2.0,0.0,0.0,0.0,6.0,-7.138522859245141,52.63760916553919,-21.83583776744507
52481,2021-12-02T22:25:36.221556Z,IE,rain,oscar,highway,wet,night,5.0,1.0,0.0,0.0,2.0,12.0,-6.33245818380435,53.66389939435738,-52.299487654759474
52483,2021-10-10T13:37:01.556226Z,SK,partly-cloudy-day,golf,highway,normal,day,4.0,3.0,0.0,0.0,0.0,9.0,17.04286619312812,48.4339261240123,22.168520314473422
52489,2020-10-08T08:49:37.890888Z,DE,rain,golf,arterial-urban,wet,day,4.0,16.0,19.0,6.0,2.0,7.0,8.6741776653011,50.13189712338116,25.67676921196015
52492,2020-10-06T12:49:57.889544Z,DE,partly-cloudy-day,golf,arterial-urban,normal,day,8.0,15.0,8.0,18.0,10.0,11.0,13.754289000391866,51.06292983381477,28.102389759447234
52494,2021-12-02T21:33:20.004229Z,IE,rain,oscar,highway,wet,night,4.0,1.0,0.0,0.0,0.0,5.0,-6.12623585198524,53.21552264392736,-46.46738512383442
52496,2021-12-02T22:04:48.778600Z,IE,rain,oscar,highway,wet,night,7.0,2.0,0.0,0.0,0.0,6.0,-6.203171308667925,53.47335045289588,-50.14341762690512
52505,2021-12-02T22:24:32.217355Z,IE,rain,oscar,highway,normal,night,5.0,2.0,0.0,0.0,0.0,2.0,-6.353410761634385,53.67474341479658,-52.13933445666629
52506,2021-03-03T05:28:36.223781Z,LU,partly-cloudy-night,india,highway,normal,night,3.0,7.0,0.0,0.0,0.0,8.0,6.121079532972988,49.45658551584563,-8.06858274073231
52509,2021-10-18T16:49:18.555125Z,HU,clear-night,golf,highway,wet,night,4.0,3.0,0.0,0.0,0.0,6.0,18.83522307343643,47.38153919067336,-10.67862232772552
52512,2020-11-29T12:45:40.338120Z,DE,clear-day,india,highway,normal,day,6.0,14.0,1.0,0.0,0.0,4.0,7.033719028096159,51.20776366394144,14.823666380719883
52513,2021-12-02T20:52:56.220104Z,IE,rain,oscar,highway,normal,night,5.0,3.0,0.0,0.0,0.0,4.0,-6.29017013657534,52.658971192775255,-40.96221016091505
52516,2021-12-02T18:27:12.111818Z,IE,cloudy,oscar,smaller-rural,normal,night,1.0,17.0,0.0,0.0,0.0,21.0,-6.882589129358709,52.80286481596695,-18.884533194229192
52518,2021-10-10T13:35:17.116013Z,SK,partly-cloudy-day,golf,highway,normal,day,6.0,3.0,0.0,0.0,0.0,17.0,17.03582337489109,48.465465517168205,22.39840052467053
52519,2021-03-03T05:26:33.888624Z,LU,partly-cloudy-night,india,highway,normal,night,3.0,10.0,0.0,0.0,0.0,7.0,6.117557418463204,49.48572830084082,-8.483519373255277
52523,2021-10-10T13:38:03.217075Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,5.0,0.0,0.0,0.0,2.0,17.037618000422327,48.41444069674884,22.058233877880355
52540,2021-10-10T13:43:05.777703Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,4.0,0.0,0.0,0.0,0.0,17.021811032825607,48.31890007236923,21.49365239682172
52541,2021-12-02T21:34:06.777835Z,IE,rain,oscar,highway,wet,night,7.0,1.0,0.0,0.0,0.0,4.0,-6.130118560635994,53.228016817341086,-46.5892452807426
52543,2021-12-02T22:44:30.443694Z,IE,rain,oscar,highway,wet,night,4.0,1.0,0.0,0.0,0.0,1.0,-6.215478699309118,53.43028338622048,-54.34477114716009
52549,2020-02-28T16:00:36.337971Z,GB,rain,delta,arterial-urban,wet,day,0.0,11.0,0.0,0.0,0.0,5.0,-0.1001545151722363,51.794326438218015,13.307583143899492
52553,2021-10-10T13:35:14.904149Z,SK,partly-cloudy-day,golf,highway,normal,day,5.0,5.0,0.0,0.0,0.0,10.0,17.035614264134182,48.465994504024806,22.39840052467053
52554,2021-03-03T12:54:24.662203Z,FR,cloudy,golf,arterial-urban,normal,day,5.0,10.0,8.0,11.0,25.0,12.0,5.400826259221361,43.30078572374195,38.24650873124538
52559,2021-03-05T08:31:15.999244Z,FR,partly-cloudy-day,india,arterial-urban,normal,day,2.0,5.0,10.0,5.0,3.0,17.0,5.446150375934231,43.52554804898891,23.503624026002896
52579,2020-11-16T16:50:23.338714Z,DE,cloudy,india,arterial-urban,normal,night,6.0,20.0,22.0,9.0,13.0,20.0,6.961470417077466,50.92134358105485,-10.573257621479245
52582,2021-02-23T09:21:24.664425Z,FR,clear-day,golf,arterial-urban,normal,day,4.0,17.0,3.0,1.0,14.0,50.0,5.438873518631276,43.52949476248354,26.950403153145984
52588,2020-11-16T13:16:14.888902Z,DE,rain,india,arterial-urban,normal,day,5.0,3.0,28.0,24.0,9.0,17.0,6.939228041756286,50.937601722860265,15.35185873345766
52593,2021-10-10T13:41:00.774386Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,11.0,0.0,0.0,0.0,0.0,17.019781915335496,48.35887952051176,21.72523590477671
52594,2021-02-21T14:38:56.998885Z,FR,wind,golf,arterial-urban,normal,day,1.0,13.0,4.0,35.0,4.0,11.0,5.350639730491165,43.28554533378649,24.649849292156038
52596,2020-09-13T16:32:49.328373Z,NL,cloudy,golf,highway,normal,day,6.0,6.0,0.0,0.0,0.0,10.0,6.870725788261405,52.7235129765452,10.975546630791923
52597,2020-10-09T11:44:23.888237Z,DE,rain,golf,arterial-urban,wet,day,7.0,48.0,4.0,11.0,13.0,30.0,8.658287634314286,50.1085207572112,32.775665152487754
52598,2021-10-10T13:35:20.977842Z,SK,partly-cloudy-day,golf,highway,normal,day,10.0,6.0,0.0,0.0,0.0,19.0,17.036234209567862,48.46454415212219,22.39840052467053
52610,2020-07-17T10:29:42.438095Z,IT,partly-cloudy-day,india,arterial-urban,normal,day,0.0,19.0,13.0,18.0,16.0,24.0,9.210499294122023,45.447028585622746,62.59507434257951
52611,2021-12-02T18:51:44.109197Z,IE,rain,oscar,highway,normal,night,5.0,1.0,0.0,0.0,0.0,2.0,-7.2038755606495855,52.59184546988754,-22.25239282617926
52618,2021-10-18T16:52:47.667248Z,HU,clear-night,golf,highway,normal,night,4.0,10.0,0.0,0.0,0.0,8.0,18.782519737223364,47.33590357072952,-11.155919080366672
52623,2021-10-10T13:44:24.999346Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,7.0,0.0,0.0,0.0,0.0,17.011587782278788,48.29447448562184,21.362552879041857
52624,2021-10-10T13:42:59.109858Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,5.0,0.0,0.0,0.0,2.0,17.022434291845986,48.321007705212246,21.510757810423
52625,2020-02-20T14:23:51.108866Z,GB,rain,delta,arterial-urban,wet,day,0.0,17.0,0.0,3.0,20.0,7.0,-0.4131368434668419,51.48037249899192,21.929016571032196
52626,2020-08-24T19:35:32.669340Z,IT,partly-cloudy-night,india,arterial-urban,normal,night,3.0,19.0,5.0,3.0,5.0,16.0,11.239258147275576,43.77876737595913,-16.0426726283723
52632,2020-10-11T09:21:25.334592Z,DE,partly-cloudy-day,golf,arterial-urban,normal,day,1.0,2.0,36.0,25.0,12.0,4.0,8.664494132114,50.10762640120517,27.681904372206347
52633,2021-02-24T09:33:44.560528Z,FR,clear-day,golf,arterial-urban,normal,day,0.0,27.0,5.0,1.0,18.0,22.0,5.391532424660128,43.27226263006795,28.860409392470856
52635,2020-09-13T15:59:41.666026Z,NL,partly-cloudy-day,golf,highway,normal,day,4.0,10.0,0.0,0.0,0.0,25.0,6.185332059900532,52.57095115619625,16.330157972812998
52645,2021-02-19T14:28:16.775731Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,4.0,32.0,3.0,13.0,48.0,39.0,5.400862596264482,43.29952934870344,25.29312586909255
52648,2021-10-10T13:43:13.666839Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,7.0,0.0,0.0,0.0,3.0,17.020941738524403,48.316423173817306,21.49365239682172
52649,2021-10-10T13:42:43.331568Z,SK,partly-cloudy-day,golf,highway,normal,day,7.0,9.0,0.0,0.0,0.0,10.0,17.023490734581888,48.32604317336219,21.60854442215917
52650,2020-11-16T14:20:27.554245Z,DE,rain,india,arterial-urban,wet,day,2.0,21.0,2.0,1.0,24.0,15.0,6.946496200666049,50.94687865262614,9.409532096628055
52652,2021-03-03T05:25:05.887459Z,LU,partly-cloudy-night,india,highway,normal,night,3.0,13.0,0.0,0.0,0.0,2.0,6.114548902084519,49.51024006436699,-8.64851359016734
52654,2020-02-21T19:48:49.441470Z,GB,cloudy,delta,arterial-urban,normal,night,0.0,29.0,0.0,0.0,6.0,16.0,-0.2928059757430047,51.53149485797767,-22.41199993027017
52658,2021-12-02T22:43:44.001821Z,IE,rain,oscar,highway,wet,night,6.0,4.0,0.0,0.0,0.0,3.0,-6.206483341500085,53.4419957782929,-54.22459157246746
52661,2021-10-10T12:22:47.219056Z,CZ,partly-cloudy-day,golf,highway,normal,day,3.0,6.0,0.0,0.0,0.0,0.0,16.35346059058065,49.251146294935566,29.607850467635828
52663,2021-12-02T22:04:46.005849Z,IE,rain,oscar,highway,normal,night,8.0,2.0,0.0,0.0,0.0,4.0,-6.202973487612215,53.47258788602697,-50.14341762690512
52675,2021-10-10T13:35:07.774239Z,SK,partly-cloudy-day,golf,highway,normal,day,6.0,4.0,0.0,0.0,0.0,14.0,17.035014115288504,48.46769407036497,22.39840052467053
52678,2020-11-20T09:54:37.892961Z,DE,partly-cloudy-day,india,arterial-urban,normal,day,5.0,6.0,21.0,0.0,21.0,31.0,6.9294310283991,50.9259803748592,16.8356913659685
52686,2021-12-02T18:40:32.443529Z,IE,rain,oscar,highway,normal,night,5.0,1.0,0.0,0.0,0.0,2.0,-7.002615071140892,52.73001731302944,-20.763334552143576
52691,2020-10-05T14:29:25.004511Z,DE,cloudy,golf,arterial-urban,wet,day,6.0,28.0,8.0,32.0,17.0,27.0,13.74755269239906,51.06348949161815,17.28663218861334
52699,2020-11-16T05:59:54.107747Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,5.0,5.0,15.0,0.0,10.0,7.0,6.939101347537434,50.93707104584976,-8.106558724983742
52706,2021-12-02T22:09:04.334257Z,IE,rain,oscar,highway,normal,night,4.0,3.0,0.0,0.0,0.0,3.0,-6.2132431226876,53.54094610283934,-50.64511464625227
52707,2021-10-10T13:33:40.333408Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,6.0,0.0,0.0,0.0,2.0,17.031928884468734,48.49448279820803,22.566388096448065
52710,2021-12-02T22:33:04.780801Z,IE,rain,oscar,highway,normal,night,5.0,2.0,0.0,0.0,0.0,3.0,-6.238361620813081,53.611854004781456,-53.13396497493926
52713,2021-02-11T09:51:32.995553Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,1.0,2.0,10.0,14.0,3.0,17.0,4.836484688419578,45.7573001437016,24.291748733425777
52716,2020-11-17T14:08:55.781251Z,DE,cloudy,india,arterial-urban,normal,day,6.0,37.0,12.0,8.0,38.0,35.0,6.896486460911255,50.93717759535853,10.505183145793978
52736,2020-10-08T08:59:56.552969Z,DE,rain,india,arterial-urban,wet,day,15.0,19.0,9.0,1.0,21.0,46.0,8.672644140670284,50.12800426921593,26.750637840840326
52739,2020-02-19T12:31:17.110266Z,GB,cloudy,delta,highway,normal,day,0.0,6.0,0.0,0.0,0.0,0.0,0.6784813369227648,51.23609313919688,27.47485624447659
52743,2021-04-16T08:48:57.772559Z,PL,snow,oscar,arterial-urban,wet,day,18.0,28.0,1.0,3.0,16.0,39.0,19.929010074785054,50.07150007739753,44.10134733291374
52758,2021-12-02T22:43:46.442689Z,IE,rain,oscar,highway,wet,night,5.0,4.0,0.0,0.0,0.0,3.0,-6.2067976204398105,53.441343170355694,-54.22459157246746
52760,2020-10-05T14:29:28.337834Z,DE,cloudy,golf,arterial-urban,wet,day,5.0,30.0,12.0,25.0,23.0,24.0,13.747969716436842,51.06341327480444,17.28663218861334
52762,2021-12-02T17:44:40.222290Z,IE,cloudy,oscar,arterial-rural,normal,night,5.0,3.0,0.0,0.0,0.0,1.0,-6.844667923309513,52.99514204306959,-12.766892678368649
52764,2021-10-10T14:57:48.551891Z,HU,cloudy,golf,highway,normal,day,3.0,9.0,0.0,0.0,0.0,3.0,17.86561269690825,47.68451665580012,10.749238476145903
52770,2020-11-16T06:06:07.113616Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,11.0,12.0,13.0,2.0,23.0,25.0,6.952964514223263,50.949132406797325,-7.1567782046505215
52777,2020-12-08T16:24:45.219438Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,8.0,20.0,12.0,2.0,13.0,37.0,8.826758015818733,53.07859096038978,-10.540223742737211
52779,2021-10-10T13:37:57.440463Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,4.0,0.0,0.0,0.0,2.0,17.038441812480237,48.41621739070749,22.113019064035072
52787,2021-10-10T12:13:43.890981Z,CZ,partly-cloudy-day,golf,highway,normal,day,3.0,5.0,0.0,0.0,0.0,8.0,16.10911977820428,49.31208253850632,30.31235807779541
52797,2021-12-02T22:43:56.444452Z,IE,rain,oscar,highway,wet,night,5.0,3.0,0.0,0.0,0.0,4.0,-6.208300777601071,53.4387100618624,-54.22459157246746
52803,2021-10-10T15:06:32.108321Z,HU,cloudy,golf,highway,normal,day,6.0,11.0,0.0,0.0,0.0,8.0,18.111308828035405,47.67371665259665,9.2799857006393
52804,2021-12-02T21:47:56.557799Z,IE,rain,oscar,highway,wet,night,10.0,3.0,0.0,0.0,0.0,5.0,-6.361184289674691,53.31030227458737,-48.09745786414524
52807,2021-10-10T13:43:19.443423Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,2.0,0.0,0.0,0.0,2.0,17.02022311742656,48.31462635471826,21.49365239682172
52811,2021-12-02T22:18:08.553571Z,IE,rain,oscar,highway,normal,night,4.0,2.0,0.0,0.0,0.0,12.0,-6.323921515582431,53.66077476943404,-51.51425714437519
52812,2021-05-29T10:16:04.217464Z,PL,partly-cloudy-day,golf,arterial-urban,wet,day,4.0,14.0,15.0,21.0,12.0,24.0,18.60713891156516,54.37795240734008,56.982020773862345
52814,2020-10-08T18:21:33.561001Z,DE,cloudy,india,arterial-urban,normal,night,10.0,20.0,13.0,5.0,16.0,21.0,8.673236455567976,50.131798794978266,-15.96457494128856
52816,2021-12-02T22:29:52.998599Z,IE,rain,oscar,highway,normal,night,5.0,2.0,0.0,0.0,0.0,3.0,-6.287934761688952,53.65288541106636,-52.73175509498029
52819,2021-10-10T15:35:48.223144Z,HU,cloudy,golf,highway,normal,day,3.0,8.0,0.0,0.0,0.0,7.0,18.821116151519995,47.49383479570707,4.319463594854696
52826,2021-10-09T15:46:20.327746Z,CZ,clear-day,golf,highway,normal,day,4.0,10.0,0.0,0.0,0.0,7.0,14.456647850098362,50.17258831273719,4.907784957621146
52842,2020-10-08T08:49:17.223989Z,DE,rain,golf,arterial-urban,wet,day,6.0,32.0,3.0,4.0,2.0,52.0,8.67507166347225,50.13201923387962,25.67676921196015
52843,2021-03-03T05:22:29.218613Z,LU,partly-cloudy-night,india,highway,normal,night,3.0,11.0,0.0,0.0,0.0,0.0,6.128599813044629,49.55345861870413,-9.128924527836162
52852,2020-11-16T05:57:10.671868Z,DE,partly-cloudy-night,india,arterial-urban,normal,night,2.0,4.0,20.0,4.0,25.0,25.0,6.941046813008285,50.93065620921515,-8.489603490326061
52856,2021-12-02T18:35:12.224408Z,IE,rain,oscar,highway,normal,night,5.0,3.0,0.0,0.0,0.0,0.0,-6.90080344728734,52.79077337460056,-20.06204557238564
52862,2020-02-20T19:21:13.771936Z,GB,partly-cloudy-night,delta,smaller-rural,normal,night,0.0,22.0,0.0,0.0,0.0,3.0,-0.4609943846746464,51.48130689090821,-18.440979638038986
52874,2021-10-11T20:50:43.333455Z,HU,cloudy,golf,arterial-urban,normal,night,5.0,8.0,0.0,10.0,3.0,17.0,19.05911078469265,47.49405713907308,-44.83612618686033
52876,2021-02-16T11:18:54.113841Z,FR,cloudy,golf,arterial-urban,normal,day,3.0,12.0,4.0,13.0,6.0,21.0,4.830979421972111,45.7587757581663,31.681014492716493
52884,2020-09-13T15:56:07.663098Z,NL,partly-cloudy-day,golf,highway,normal,day,5.0,12.0,0.0,0.0,0.0,18.0,6.134825142730468,52.52809259658057,16.83185528245626
52890,2020-09-13T16:33:34.330724Z,NL,cloudy,golf,highway,normal,day,3.0,2.0,0.0,0.0,0.0,13.0,6.890880002557612,52.72184963131521,10.89627637379762
52891,2020-08-20T19:24:42.884683Z,IT,clear-night,india,arterial-urban,normal,night,6.0,23.0,3.0,8.0,14.0,27.0,11.256526444467092,43.78266348383556,-13.125439653255484
52901,2020-02-18T14:25:00.549710Z,NL,cloudy,delta,highway,normal,day,0.0,3.0,0.0,0.0,0.0,4.0,5.859982275178151,51.39246612225308,18.84618856656371
52903,2021-02-16T08:22:24.108458Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,5.0,27.0,3.0,6.0,19.0,45.0,4.833791530102232,45.75293258931307,15.072455916443232
52905,2021-10-10T12:36:03.331244Z,CZ,partly-cloudy-day,golf,highway,normal,day,4.0,68.0,0.0,2.0,0.0,48.0,16.6357631883383,49.13817988616466,28.423712538566384
52906,2021-03-15T08:11:36.662359Z,FR,clear-day,golf,highway,normal,day,4.0,5.0,0.0,0.0,0.0,0.0,4.580604562156685,43.92030666027813,23.0972535508745
52912,2020-10-08T08:49:22.224035Z,DE,rain,golf,arterial-urban,wet,day,6.0,39.0,6.0,4.0,1.0,26.0,8.67471491264617,50.131971440592594,25.67676921196015
52916,2021-03-03T12:07:28.115913Z,FR,cloudy,golf,arterial-urban,normal,day,13.0,20.0,2.0,2.0,28.0,28.0,5.400955457024354,43.29833784926266,40.13675559335397
52922,2021-05-27T07:38:06.774694Z,PL,rain,golf,arterial-urban,wet,day,3.0,46.0,3.0,1.0,10.0,36.0,18.658204674870014,54.34535280828128,42.278617887690274
52924,2020-12-01T11:51:29.222728Z,DE,rain,india,arterial-urban,wet,day,4.0,20.0,6.0,3.0,28.0,11.0,7.526548000477625,51.61706371653687,16.121160222676167
52926,2021-12-02T18:37:52.218547Z,IE,rain,oscar,highway,normal,night,6.0,1.0,0.0,0.0,0.0,3.0,-6.961533015269766,52.76634316170311,-20.396297562023506
52929,2020-02-28T18:33:33.109876Z,GB,rain,delta,arterial-rural,normal,night,0.0,5.0,0.0,0.0,0.0,1.0,-0.0222076805420598,51.776239394265865,-9.14490313198327
52931,2021-10-10T13:42:46.665456Z,SK,partly-cloudy-day,golf,highway,normal,day,6.0,5.0,0.0,0.0,0.0,7.0,17.023316080537835,48.324973401582376,21.60854442215917
52941,2021-02-22T13:52:00.001505Z,FR,cloudy,golf,arterial-urban,normal,day,6.0,23.0,7.0,7.0,31.0,31.0,5.400308277075694,43.28857377582711,30.32535445422117
52943,2021-10-10T13:42:33.329811Z,SK,partly-cloudy-day,golf,arterial-rural,normal,day,5.0,5.0,0.0,0.0,0.0,10.0,17.023848295322743,48.32925855656589,21.60854442215917
52950,2021-02-23T07:17:48.110487Z,FR,clear-day,golf,arterial-urban,normal,day,7.0,25.0,3.0,8.0,21.0,41.0,5.438851684580451,43.52949756938984,8.536988067221543
52951,2020-11-16T16:43:06.997991Z,DE,cloudy,india,arterial-urban,normal,night,7.0,14.0,14.0,7.0,20.0,39.0,6.941258824376841,50.9297436135839,-9.510747119674647
52953,2020-02-28T18:34:13.110348Z,GB,rain,delta,arterial-rural,normal,night,0.0,8.0,0.0,0.0,0.0,0.0,-0.0285176960697788,51.76635895601459,-9.297927903905148
52956,2021-10-10T14:51:54.331999Z,HU,cloudy,golf,highway,normal,day,4.0,3.0,0.0,0.0,0.0,3.0,17.713000141147134,47.64934728555072,11.856513379446426
52957,2020-02-20T13:14:33.887404Z,GB,rain,delta,highway,wet,day,0.0,14.0,0.0,0.0,0.0,7.0,-0.452913985967901,51.4878102452257,26.475947818211218
52979,2020-10-16T08:26:49.333688Z,DE,cloudy,india,arterial-urban,wet,day,22.0,8.0,12.0,9.0,25.0,37.0,8.709030327763433,50.11146895257255,20.75296520167906
52982,2020-10-09T07:18:07.002325Z,DE,rain,golf,arterial-urban,wet,day,5.0,11.0,3.0,3.0,5.0,16.0,8.66453350509019,50.14763465062598,14.169980949500529
52984,2021-10-10T13:35:30.220348Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,7.0,0.0,0.0,0.0,2.0,17.037107997133806,48.462361535083005,22.39840052467053
52987,2020-11-16T14:25:35.559416Z,DE,rain,india,arterial-urban,normal,day,2.0,7.0,17.0,16.0,27.0,38.0,6.938959979210079,50.93674077003232,8.878899029126558
52989,2021-03-04T12:52:16.000118Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,4.0,10.0,9.0,0.0,0.0,2.0,5.400949936100522,43.30445194385808,38.726385141484805
52990,2020-02-28T16:26:34.555785Z,GB,rain,delta,arterial-rural,wet,day,0.0,4.0,0.0,0.0,0.0,0.0,-0.0063785447788833,51.86456963310268,9.78833835129005
52993,2021-10-10T15:33:30.443318Z,HU,cloudy,golf,highway,normal,day,6.0,6.0,0.0,0.0,0.0,8.0,18.759047977786224,47.50727475196678,4.591645143615949
52995,2021-10-10T13:42:27.883335Z,SK,partly-cloudy-day,golf,highway,normal,day,7.0,6.0,0.0,0.0,0.0,7.0,17.02394931838514,48.331015274409154,21.60854442215917
52998,2020-10-08T08:59:12.552302Z,DE,rain,india,arterial-urban,wet,day,22.0,10.0,2.0,1.0,18.0,22.0,8.671455020825382,50.126908927921946,26.6636083302224
53003,2021-06-07T10:02:27.334853Z,PL,clear-day,golf,arterial-urban,normal,day,5.0,48.0,4.0,12.0,28.0,25.0,18.59682308348328,54.38327162668292,57.45545486146741
53005,2021-10-10T12:19:58.443971Z,CZ,partly-cloudy-day,golf,highway,normal,day,5.0,1.0,0.0,0.0,0.0,9.0,16.277687756254128,49.27004700787338,29.84091199646999
53006,2021-10-10T13:35:50.223772Z,SK,partly-cloudy-day,golf,highway,normal,day,3.0,4.0,0.0,0.0,0.0,1.0,17.039386751303432,48.45665851995343,22.39840052467053
53007,2021-02-11T12:20:48.001469Z,FR,partly-cloudy-day,golf,arterial-urban,normal,day,13.0,23.0,3.0,4.0,24.0,79.0,4.821922916452207,45.751565420255,30.313644869158416
53008,2021-10-11T07:25:02.774901Z,HU,partly-cloudy-day,golf,arterial-urban,wet,day,5.0,8.0,0.0,4.0,15.0,13.0,19.108839456592264,47.49683393491099,21.75272814963617
53012,2020-02-28T18:27:06.438731Z,GB,rain,delta,arterial-rural,normal,night,0.0,2.0,0.0,0.0,0.0,3.0,-0.0060898022690954,51.86473181377534,-8.233863956864212
